Function,Dimension,Run,ErrorValue,Evals,Time
10,10,26,2943.46,4510,0.237
10,10,27,2946.68,4910,0.263
10,10,28,2943.61,4560,0.246
10,10,29,2945.84,3590,0.23
10,10,30,2943.57,4880,0.269
10,10,31,2943.44,5030,0.27
10,10,32,3024.17,3580,0.197
10,10,33,2943.4,4180,0.227
10,10,34,2943.65,4320,0.235
10,10,35,2899.58,3810,0.203
10,10,36,2898.13,3760,0.212
10,10,37,2943.69,4400,0.229
10,10,38,2898.28,3630,0.19
10,10,39,2898.16,3630,0.199
10,10,40,2898.12,4300,0.245
10,10,41,2943.54,3950,0.224
10,10,42,2946.7,4450,0.282
10,10,43,2897.79,4520,0.247
10,10,44,2946.4,4990,0.258
10,10,45,2946.47,4800,0.264
10,10,46,2898.29,4210,0.232
10,10,47,2945.84,4290,0.229
10,10,48,2945.83,5150,0.283
10,10,49,2949.23,3660,0.189
10,10,50,2946.6,4520,0.24
10,10,51,2945.92,4850,0.256
