Function,Dimension,Run,ErrorValue,Evals,Time
9,10,39,2751.86,3940,0.219
9,10,40,2743.35,3580,0.206
9,10,41,2500,5460,0.309
9,10,42,2500,5230,0.328
9,10,43,2741.45,4970,0.28
9,10,44,2733.7,3470,0.195
9,10,45,2740.56,3400,0.191
9,10,46,2736.78,3910,0.219
9,10,47,2500,5210,0.29
9,10,48,2737.13,4330,0.244
9,10,49,2757.05,3760,0.207
9,10,50,2748.02,3530,0.203
9,10,51,2600,4890,0.27
10,10,1,2898.11,4100,0.227
10,10,2,2943.49,5120,0.321
10,10,3,2945.83,4280,0.236
10,10,4,2945.92,4430,0.251
10,10,5,2945.87,5100,0.284
10,10,6,2898.24,4330,0.238
10,10,7,2943.44,4830,0.274
10,10,8,2943.44,3640,0.201
10,10,9,2898.16,3870,0.222
10,10,10,2943.52,5030,0.281
10,10,11,2945.85,5170,0.289
10,10,12,2948.91,3760,0.21
10,10,13,2898.07,4200,0.234
10,10,14,2943.42,4670,0.303
10,10,15,2943.4,4650,0.254
10,10,16,2898.07,4370,0.247
10,10,17,2898.11,4630,0.267
10,10,18,2945.8,4140,0.231
10,10,19,2898.17,4020,0.222
10,10,20,2948.75,3780,0.219
10,10,21,2898.14,3500,0.195
10,10,22,2898.14,3510,0.195
10,10,23,2945.85,3510,0.194
10,10,24,2898.06,3810,0.207
10,10,25,2943.46,4530,-0.96
10,10,26,2943.44,4940,0.31
10,10,27,2898.27,4080,0.232
10,10,28,2946.2,5150,0.279
10,10,29,2945.84,3580,0.203
10,10,30,2945.79,5080,0.28
10,10,31,2898.06,4060,0.23
10,10,32,2897.76,3570,0.197
10,10,33,2898.06,3580,0.2
10,10,34,2898.11,3570,0.202
10,10,35,2943.55,4870,0.274
10,10,36,2945.86,4030,0.232
10,10,37,2951.2,3270,0.183
10,10,38,2943.44,4740,0.3
10,10,39,2945.93,3440,0.191
10,10,40,2945.89,5130,0.282
10,10,41,2899.58,3300,0.181
10,10,42,2898.18,4440,0.254
10,10,43,2946.15,4310,0.242
10,10,44,2898.51,3960,0.225
10,10,45,2943.44,4610,0.253
10,10,46,2897.76,3330,0.186
10,10,47,2943.38,4420,0.246
10,10,48,3024.19,3490,0.197
10,10,49,2943.5,4580,0.252
10,10,50,2899.58,3330,0.223
10,10,51,2943.37,5080,0.282
