Function,Dimension,Run,ErrorValue,Evals,Time
9,10,48,2740.44,3700,0.353
9,10,49,2741.24,3290,0.188
9,10,50,2757.86,4100,0.239
9,10,51,2600.41,3430,0.191
10,10,1,2951.73,3860,0.22
10,10,2,2943.54,4260,0.237
10,10,3,2943.47,4160,0.233
10,10,4,2946.15,4270,0.243
10,10,5,2898.08,4560,0.263
10,10,6,2949.14,3590,0.207
10,10,7,2945.92,3670,0.207
10,10,8,2943.46,4360,0.251
10,10,9,2898.01,4550,0.263
10,10,10,2898.65,3680,0.205
10,10,11,2949.21,4610,0.254
10,10,12,2945.81,3880,0.221
10,10,13,2945.91,4850,0.266
10,10,14,2943.46,4080,0.234
10,10,15,2945.82,3550,0.201
10,10,16,2943.42,4620,0.263
10,10,17,2943.85,4230,0.24
10,10,18,2600.02,10960,0.617
10,10,19,2898.15,3970,0.224
10,10,20,2898.3,3990,0.223
10,10,21,2898.31,3810,0.216
10,10,22,2943.77,4270,0.241
10,10,23,2946.39,4570,0.258
10,10,24,2945.87,4320,0.241
10,10,25,2945.87,5610,0.471
10,10,26,2898.25,3550,0.211
10,10,27,2943.42,4540,0.25
10,10,28,2898.81,4030,0.228
10,10,29,2946.05,4630,0.263
10,10,30,2945.94,4460,0.248
10,10,31,2897.76,3480,0.198
10,10,32,2945.89,4020,0.226
10,10,33,2943.56,4110,0.24
10,10,34,2943.4,4980,0.277
10,10,35,2943.61,5510,0.309
10,10,36,2943.71,3840,0.215
10,10,37,2898.21,4460,0.252
10,10,38,2943.46,3690,0.207
10,10,39,2945.84,4790,0.282
10,10,40,2945.81,3220,0.177
10,10,41,2898.17,4020,0.229
10,10,42,2945.95,4040,0.224
10,10,43,2800,11600,0.663
10,10,44,2943.55,4820,0.272
10,10,45,2945.94,3640,0.201
10,10,46,2898.37,3990,0.228
10,10,47,2943.39,5170,0.291
10,10,48,2948.9,4120,0.237
10,10,49,2897.84,3250,0.179
10,10,50,2943.65,4550,0.257
10,10,51,2898.15,4230,0.237
